"outside DHZW","2531","2532","2533","2541","2542","2543","2544","2545","2546","hh_PC4"
0.625,0.21875,0,0.03125,0,0,0,0,0.125,0,2531
0.578947368421053,0,0,0.263157894736842,0,0,0,0,0.157894736842105,0,2532
0.476190476190476,0,0,0.333333333333333,0,0,0,0,0.19047619047619,0,2533
0.439024390243902,0,0,0.0975609756097561,0.0487804878048781,0.0731707317073171,0.0487804878048781,0.024390243902439,0.268292682926829,0,2541
0.365079365079365,0,0,0.0634920634920635,0,0.26984126984127,0.126984126984127,0.0476190476190476,0.111111111111111,0.0158730158730159,2542
0.378378378378378,0,0,0,0,0.0810810810810811,0.432432432432432,0.027027027027027,0.0810810810810811,0,2543
0.375,0,0.0178571428571429,0,0,0.0178571428571429,0.375,0.0714285714285714,0.142857142857143,0,2544
0.563636363636364,0,0,0,0,0,0.0363636363636364,0.0363636363636364,0.363636363636364,0,2545
0.634146341463415,0,0,0.0731707317073171,0,0.024390243902439,0.0487804878048781,0,0.195121951219512,0.024390243902439,2546
